Rarity	Base	STR	DEX	INT	R	G	B
N/A	N/A	0	167	0	0	2	0
N/A	N/A	0	149	0	1	2	0
N/A	N/A	0	71	102	0	0	1
N/A	N/A	0	58	123	0	0	1
N/A	N/A	0	0	158	0	0	2
N/A	N/A	0	0	158	0	0	1
N/A	N/A	0	0	200	0	0	3
N/A	N/A	0	0	200	0	1	0
N/A	N/A	0	0	200	0	1	2
N/A	N/A	0	0	200	0	0	1
N/A	N/A	0	0	200	0	0	2
N/A	N/A	0	0	158	0	1	2
N/A	N/A	0	0	158	0	0	1
N/A	N/A	0	0	200	0	0	3
N/A	N/A	0	0	200	0	1	1
N/A	N/A	0	95	0	0	3	0
N/A	N/A	78	0	78	1	1	1
N/A	N/A	78	0	78	1	0	2
N/A	N/A	97	45	0	1	1	0
N/A	N/A	92	0	0	1	0	0
N/A	N/A	152	0	0	3	0	0
N/A	N/A	81	0	81	0	0	1
N/A	N/A	52	52	0	1	2	0
N/A	N/A	105	0	0	2	0	0
N/A	N/A	77	77	0	3	0	0
N/A	N/A	97	45	0	2	2	0
N/A	N/A	78	0	78	1	0	0
N/A	N/A	0	152	0	0	1	0
N/A	N/A	112	32	0	1	0	1
N/A	N/A	106	49	0	3	0	0
N/A	N/A	81	81	0	1	0	0
N/A	N/A	152	0	0	1	0	0
N/A	N/A	58	58	0	1	0	0
N/A	N/A	60	0	60	1	0	0
N/A	N/A	0	124	0	0	1	0
N/A	N/A	0	0	124	0	1	4
N/A	N/A	53	53	0	2	0	0
N/A	N/A	64	0	64	0	0	4
N/A	N/A	0	48	48	0	1	1
N/A	N/A	68	68	0	1	1	1
N/A	N/A	0	0	124	0	0	3
N/A	N/A	0	124	0	0	4	0
N/A	N/A	60	0	60	1	1	0
N/A	N/A	46	0	46	1	0	2
N/A	N/A	52	0	52	1	0	0
N/A	N/A	0	104	0	0	1	0
N/A	N/A	0	124	0	0	4	0
N/A	N/A	48	48	0	2	0	0
N/A	N/A	68	68	0	1	1	1
N/A	N/A	0	61	61	0	2	1
N/A	N/A	0	88	61	0	1	0
N/A	N/A	0	80	80	0	1	2
N/A	N/A	0	44	44	1	0	2
N/A	N/A	0	51	51	2	1	0
N/A	N/A	0	87	0	0	1	0
N/A	N/A	0	87	0	0	2	0
N/A	N/A	75	0	0	1	0	0
N/A	N/A	0	79	0	1	1	0
N/A	N/A	0	0	59	0	0	1
N/A	N/A	0	0	69	0	0	1
N/A	N/A	28	0	28	1	0	0
N/A	N/A	0	27	27	1	0	1
N/A	N/A	0	27	27	0	1	1
N/A	N/A	20	0	0	0	1	0
N/A	N/A	0	50	0	1	1	0
N/A	N/A	0	66	0	0	0	1
N/A	N/A	0	55	79	1	0	0
N/A	N/A	0	63	90	1	0	0
N/A	N/A	0	63	90	0	0	1
N/A	N/A	0	51	110	0	1	1
N/A	N/A	0	140	0	0	2	0
N/A	N/A	0	63	90	0	1	1
N/A	N/A	125	0	0	0	0	1
N/A	N/A	0	0	131	0	0	3
N/A	N/A	0	0	146	0	0	2
N/A	N/A	0	0	146	0	1	2
N/A	N/A	0	0	146	0	0	1
N/A	N/A	0	0	116	1	0	2
N/A	N/A	0	0	47	0	0	2
N/A	N/A	0	83	0	0	1	1
N/A	N/A	64	37	0	0	1	0
N/A	N/A	92	0	0	1	0	0
N/A	N/A	46	0	0	1	0	0
N/A	N/A	67	0	67	0	0	2
N/A	N/A	131	0	0	1	0	0
N/A	N/A	119	0	0	2	0	0
N/A	N/A	62	0	0	3	0	0
N/A	N/A	100	29	0	0	1	0
N/A	N/A	0	125	0	0	2	0
N/A	N/A	58	33	0	0	1	0
N/A	N/A	80	23	0	1	2	0
N/A	N/A	85	37	0	1	0	0
N/A	N/A	44	44	0	3	0	0
N/A	N/A	67	0	67	0	0	1
N/A	N/A	46	0	46	1	1	0
N/A	N/A	0	0	47	1	0	2
N/A	N/A	0	0	116	0	1	2
N/A	N/A	0	0	131	0	0	1
N/A	N/A	0	0	131	0	0	2
N/A	N/A	0	0	131	0	0	1
N/A	N/A	0	0	116	0	0	3
N/A	N/A	0	0	83	0	0	1
N/A	N/A	0	0	116	0	1	1
N/A	N/A	0	0	131	1	0	1
N/A	N/A	0	107	0	0	1	0
N/A	N/A	59	0	59	2	0	2
N/A	N/A	57	57	0	2	1	0
N/A	N/A	92	0	0	2	0	0
N/A	N/A	119	0	0	4	0	0
N/A	N/A	0	107	0	0	2	0
N/A	N/A	51	0	51	0	0	1
N/A	N/A	107	0	0	3	0	0
N/A	N/A	71	0	0	1	0	0
N/A	N/A	85	37	0	2	1	0
N/A	N/A	80	23	0	2	0	0
N/A	N/A	54	25	0	1	2	0
N/A	N/A	95	0	0	2	1	0
N/A	N/A	52	0	62	2	0	1
N/A	N/A	52	0	62	1	0	0
N/A	N/A	46	0	46	1	0	1
N/A	N/A	37	0	37	0	0	1
N/A	N/A	28	0	28	0	0	3
N/A	N/A	81	0	0	1	0	0
N/A	N/A	91	0	0	1	1	0
N/A	N/A	91	0	0	1	1	0
N/A	N/A	91	0	0	1	1	1
N/A	N/A	99	0	0	3	0	0
N/A	N/A	99	0	0	1	0	0
N/A	N/A	0	91	0	0	2	0
N/A	N/A	0	53	0	0	3	0
N/A	N/A	99	0	0	1	1	0
N/A	N/A	0	99	0	0	1	0
N/A	N/A	0	99	0	0	2	1
N/A	N/A	0	0	37	0	0	1
N/A	N/A	0	0	99	0	0	2
N/A	N/A	43	43	0	1	1	0
N/A	N/A	53	53	0	0	2	0
N/A	N/A	0	41	41	0	1	1
N/A	N/A	38	38	0	1	0	0
N/A	N/A	0	0	73	0	0	3
N/A	N/A	0	0	0	0	1	0
N/A	N/A	0	74	0	0	1	0
N/A	N/A	53	0	53	2	0	0
N/A	N/A	42	42	0	0	2	0
N/A	N/A	0	0	0	1	1	0
N/A	N/A	0	62	0	1	2	0
N/A	N/A	0	0	59	0	0	2
N/A	N/A	30	30	0	1	1	0
N/A	N/A	0	36	78	0	0	1
N/A	N/A	52	0	0	0	1	2
N/A	N/A	52	0	0	1	1	0
N/A	N/A	0	34	34	0	3	1
N/A	N/A	0	34	34	0	1	0
N/A	N/A	0	36	78	0	1	0
N/A	N/A	0	73	51	0	1	1
N/A	N/A	0	73	51	1	1	0
N/A	N/A	116	0	0	1	1	0
N/A	N/A	116	0	0	1	0	1
N/A	N/A	62	62	0	2	1	0
N/A	N/A	116	0	0	3	0	0
N/A	N/A	116	0	0	2	0	0
N/A	N/A	0	0	116	0	0	2
N/A	N/A	0	0	116	0	0	2
N/A	N/A	0	0	116	0	0	2
N/A	N/A	0	0	116	0	0	1
N/A	N/A	0	0	116	0	0	2
N/A	N/A	0	0	83	0	0	1
N/A	N/A	0	0	119	0	0	1
N/A	N/A	0	71	0	0	2	0
N/A	N/A	0	71	0	0	2	1
N/A	N/A	0	83	0	0	3	0
N/A	N/A	0	83	0	0	1	0
N/A	N/A	20	0	20	2	1	0
N/A	N/A	31	0	0	1	0	0
N/A	N/A	44	25	0	0	1	0
N/A	N/A	62	27	0	2	0	1
N/A	N/A	33	33	0	1	0	0
N/A	N/A	20	17	0	1	1	0
N/A	N/A	45	38	0	2	0	0
N/A	N/A	47	0	0	3	0	0
N/A	N/A	33	0	0	2	0	0
N/A	N/A	46	0	0	0	1	1
N/A	N/A	58	33	0	1	2	0
N/A	N/A	41	35	0	0	0	1
N/A	N/A	30	30	0	1	0	0
N/A	N/A	58	33	0	2	1	0
N/A	N/A	41	35	0	2	1	0
N/A	N/A	41	35	0	1	0	0
N/A	N/A	25	0	35	0	1	1
N/A	N/A	71	0	0	2	0	0
N/A	N/A	25	0	35	0	1	2
N/A	N/A	38	0	38	1	0	1
N/A	N/A	0	0	0	1	0	0
N/A	N/A	28	0	28	2	0	0
N/A	N/A	28	28	0	1	1	1
N/A	N/A	28	28	0	0	3	0
N/A	N/A	53	0	0	1	0	0
N/A	N/A	53	0	0	1	1	1
N/A	N/A	0	41	41	0	2	0
N/A	N/A	0	39	56	0	0	1
N/A	N/A	34	0	34	1	0	1
N/A	N/A	34	34	0	1	0	1
N/A	N/A	28	28	0	2	0	0
N/A	N/A	0	30	30	1	1	0
N/A	N/A	0	39	56	0	0	1
N/A	N/A	0	0	0	2	0	0
N/A	N/A	0	0	58	0	0	3
N/A	N/A	0	46	0	1	1	0
N/A	N/A	0	60	0	0	1	2
N/A	N/A	44	0	0	1	1	0
N/A	N/A	0	42	0	0	2	0
N/A	N/A	0	0	0	1	0	0
N/A	N/A	15	0	15	2	0	1
N/A	N/A	0	0	0	0	1	0
N/A	N/A	0	62	0	0	1	0
N/A	N/A	0	77	0	1	2	0
N/A	N/A	0	33	0	0	1	0
N/A	N/A	16	0	16	1	0	1
N/A	N/A	0	0	0	2	1	0
N/A	N/A	0	31	45	1	0	0
N/A	N/A	0	28	60	0	2	1
N/A	N/A	41	0	0	2	0	0
N/A	N/A	0	28	60	0	0	3
N/A	N/A	0	31	45	1	1	1
N/A	N/A	26	0	0	1	0	0
N/A	N/A	0	0	65	0	0	1
N/A	N/A	0	0	65	0	1	1
N/A	N/A	0	0	83	0	0	1
N/A	N/A	0	0	83	0	0	3
N/A	N/A	0	0	65	0	0	1
N/A	N/A	0	0	65	0	1	0
N/A	N/A	0	0	83	0	0	2
N/A	N/A	0	41	0	0	1	0
N/A	N/A	35	0	0	1	0	0
N/A	N/A	47	0	0	1	0	0
N/A	N/A	21	30	0	0	1	0
N/A	N/A	21	0	0	0	0	1
N/A	N/A	30	30	0	1	0	0
N/A	N/A	30	30	0	1	1	0
N/A	N/A	33	0	0	1	0	0
N/A	N/A	47	0	0	3	0	0
N/A	N/A	30	30	0	1	0	0
N/A	N/A	56	0	0	1	0	0
N/A	N/A	56	0	0	1	1	0
N/A	N/A	22	0	22	0	0	2
N/A	N/A	0	0	0	0	1	1
N/A	N/A	25	0	35	1	0	1
N/A	N/A	0	0	0	1	0	0
N/A	N/A	25	0	0	3	0	0
N/A	N/A	0	32	0	0	3	0
N/A	N/A	0	0	17	0	2	0
N/A	N/A	0	0	17	1	1	1
N/A	N/A	0	0	17	1	0	2
N/A	N/A	0	0	17	0	0	2
N/A	N/A	0	0	37	0	0	3
N/A	N/A	0	0	37	0	0	1
N/A	N/A	16	16	0	0	1	0
N/A	N/A	16	16	0	0	3	0
N/A	N/A	0	0	0	1	1	0
N/A	N/A	0	0	0	1	0	2
N/A	N/A	16	0	16	1	0	2
N/A	N/A	16	0	16	0	0	3
N/A	N/A	0	17	17	0	1	1
N/A	N/A	0	0	0	1	1	0
N/A	N/A	16	0	16	0	1	0
N/A	N/A	0	0	29	0	0	2
N/A	N/A	0	0	47	0	2	1
N/A	N/A	0	0	29	0	0	2
N/A	N/A	0	0	29	0	0	2
N/A	N/A	0	0	47	0	0	1
N/A	N/A	0	0	0	0	0	1
N/A	N/A	0	0	0	1	0	0
N/A	Lordly Plate	99	0	0	1	0	0
N/A	Sun Plate	124	0	0	2	0	0
N/A	Bronze Plate	104	0	0	0	0	1
N/A	Battle Plate	114	0	0	1	0	0
N/A	Plated Greaves	44	0	0	1	0	0
N/A	Siege Helmet	101	0	0	1	0	0
N/A	Full Plate	81	0	0	1	1	1
N/A	Samite Helmet	114	0	0	0	0	1
N/A	Golden Plate	152	0	0	2	0	0
N/A	Sun Plate	124	0	0	4	0	0
N/A	Samite Helmet	114	0	0	2	0	0
N/A	Majestic Plate	144	0	0	2	0	0
N/A	Antique Greaves	67	0	0	1	0	1
N/A	Ancient Gauntlets	68	0	0	1	0	0
N/A	Goliath Gauntlets	76	0	0	1	0	0
N/A	Majestic Plate	144	0	0	2	0	0
N/A	Majestic Plate	144	0	0	2	0	0
N/A	Goliath Gauntlets	76	0	0	0	1	0
N/A	Samite Helmet	114	0	0	3	0	0
N/A	Satin Gloves	0	0	60	0	0	1
N/A	Majestic Plate	144	0	0	1	1	1
N/A	Ancient Greaves	82	0	0	1	1	1
N/A	Ancient Gauntlets	68	0	0	2	0	0
N/A	Crusader Plate	160	0	0	3	0	0
N/A	Ancient Greaves	82	0	0	2	0	1
N/A	Colosseum Plate	134	0	0	3	0	0
N/A	Conjurer Boots	0	0	94	0	1	0
N/A	Steel Circlet	0	0	101	0	0	1
N/A	Ursine Pelt	0	114	0	0	1	0
N/A	Steel Circlet	0	0	101	0	0	1
N/A	Savant's Robe	0	0	152	0	0	1
N/A	Antique Gauntlets	58	0	0	3	0	0
N/A	Conjurer Gloves	0	0	79	0	0	1
N/A	Samite Slippers	0	0	79	0	0	1
N/A	Wolf Pelt	0	66	0	0	2	1
N/A	Eelskin Boots	0	70	0	0	1	0
N/A	Noble Tricorne	0	99	0	0	1	0
N/A	Conjurer Boots	0	0	94	0	0	2
N/A	Ursine Pelt	0	114	0	0	2	0
N/A	Shagreen Boots	0	97	0	0	1	0
N/A	Shagreen Boots	0	97	0	0	0	1
N/A	Colosseum Plate	134	0	0	4	0	0
N/A	Bone Circlet	0	0	73	0	0	3
N/A	Silken Wrap	0	0	114	0	2	1
N/A	Ancient Gauntlets	68	0	0	3	0	1
N/A	Samite Gloves	0	0	68	0	0	3
N/A	Mage's Vestment	0	0	81	0	0	2
N/A	Spidersilk Robe	0	0	134	0	0	1
N/A	Lunaris Circlet	0	0	83	0	1	1
N/A	Thief's Garb	0	99	0	0	2	1
N/A	Destiny Leather	0	160	0	0	1	0
N/A	Destiny Leather	0	160	0	0	1	0
N/A	Solaris Circlet	0	0	122	0	0	2
N/A	Destiny Leather	0	160	0	0	1	0
N/A	Steel Circlet	0	0	101	1	0	2
N/A	Conjurer Boots	0	0	94	1	0	2
N/A	Shagreen Gloves	0	78	0	0	2	0
N/A	Frontier Leather	0	114	0	0	1	0
N/A	Savant's Robe	0	0	152	0	0	3
N/A	Cutthroat's Garb	0	144	0	0	1	0
N/A	Samite Slippers	0	0	79	0	1	2
N/A	Deerskin Gloves	0	33	0	1	2	0
N/A	Shagreen Boots	0	97	0	0	2	1
N/A	Shagreen Boots	0	97	0	1	2	0
N/A	Noble Tricorne	0	99	0	0	3	0
N/A	Coronal Leather	0	134	0	0	2	0
N/A	Destroyer Regalia	0	0	144	0	0	2
N/A	Necromancer Silks	0	0	160	1	0	1
N/A	Shagreen Gloves	0	78	0	0	2	1
N/A	Sharkskin Boots	0	79	0	1	2	0
N/A	Destroyer Regalia	0	0	144	0	0	2
N/A	Savant's Robe	0	0	152	0	0	4
N/A	Cutthroat's Garb	0	144	0	0	2	0
N/A	Destroyer Regalia	0	0	144	0	0	2
N/A	Destroyer Regalia	0	0	144	0	0	2
N/A	Destroyer Regalia	0	0	144	0	0	2
N/A	Shagreen Gloves	0	78	0	0	3	0
N/A	Coronal Leather	0	134	0	2	1	0
N/A	Sharkskin Tunic	0	152	0	0	2	1
N/A	Sharkskin Tunic	0	152	0	0	3	0
N/A	Coronal Leather	0	134	0	0	3	0
N/A	Necromancer Circlet	0	0	112	0	0	2
N/A	Coronal Leather	0	134	0	1	2	0
N/A	Necromancer Silks	0	0	160	0	1	2
N/A	Glorious Leather	0	124	0	0	3	0
N/A	Destiny Leather	0	160	0	0	4	0
N/A	Coronal Leather	0	134	0	0	4	0
N/A	Ironscale Gauntlets	0	0	0	2	0	0
N/A	Conjurer's Vestment	0	0	124	1	0	3
N/A	Necromancer Circlet	0	0	112	1	0	3
N/A	Legion Boots	54	0	54	1	0	0
N/A	Zealot Boots	38	0	38	1	0	0
N/A	Great Crown	59	0	59	1	0	0
N/A	Great Crown	59	0	59	0	0	1
N/A	Soldier Boots	47	0	47	1	0	0
N/A	Zealot Gloves	34	0	34	0	0	1
N/A	Zealot Helmet	50	0	50	0	0	1
N/A	Copper Tower Shield	62	0	0	0	1	0
N/A	Fencer Helm	49	49	0	0	1	0
N/A	Secutor Helm	42	42	0	1	1	0
N/A	Secutor Helm	42	42	0	1	1	0
N/A	Soldier Boots	47	0	47	1	0	1
N/A	Girded Tower Shield	123	0	0	1	0	0
N/A	Soldier Boots	47	0	47	2	0	0
N/A	War Buckler	0	74	0	0	2	0
N/A	Zealot Helmet	50	0	50	0	0	2
N/A	Ringmail Gloves	16	0	16	1	0	1
N/A	Wyrmscale Boots	48	48	0	1	0	0
N/A	Wyrmscale Boots	48	48	0	1	0	0
N/A	Great Crown	59	0	59	0	0	3
N/A	Wyrmscale Boots	48	48	0	1	0	0
N/A	Chain Hauberk	75	0	75	1	0	1
N/A	Wyrmscale Boots	48	48	0	0	1	0
N/A	Fencer Helm	49	49	0	0	2	0
N/A	Riveted Gloves	29	0	29	1	0	1
N/A	Riveted Gloves	29	0	29	1	0	1
N/A	Soldier Gloves	40	0	40	2	0	0
N/A	Hydrascale Boots	56	56	0	1	0	0
N/A	Magistrate Crown	64	0	64	1	0	0
N/A	Hydrascale Boots	56	56	0	1	0	0
N/A	Legion Gloves	44	0	44	0	1	2
N/A	Shagreen Tower Shield	139	0	0	1	0	0
N/A	Soldier Boots	47	0	47	3	0	0
N/A	Devout Chainmail	80	0	80	1	0	0
N/A	Great Crown	59	0	59	1	0	3
N/A	Golden Buckler	0	130	0	0	1	0
N/A	Chain Hauberk	75	0	75	0	1	2
N/A	Chain Hauberk	75	0	75	0	1	2
N/A	Zealot Boots	38	0	38	3	0	1
N/A	Golden Buckler	0	130	0	0	1	0
N/A	Wyrmscale Boots	48	48	0	0	2	0
N/A	Golden Buckler	0	130	0	0	1	0
N/A	Zealot Helmet	50	0	50	1	0	2
N/A	Steelscale Boots	35	35	0	0	2	0
N/A	Devout Chainmail	80	0	80	1	1	0
N/A	Ambush Mitts	0	35	35	0	1	0
N/A	Carnal Boots	0	52	52	0	1	0
N/A	Battle Buckler	0	121	0	0	2	0
N/A	Fluted Bascinet	64	64	0	0	1	1
N/A	Carnal Boots	0	52	52	0	1	0
N/A	Carnal Boots	0	52	52	0	0	1
N/A	Battle Lamellar	79	79	0	0	2	0
N/A	Crypt Armour	0	82	82	0	1	0
N/A	Golden Mask	0	40	40	0	1	1
N/A	Shagreen Tower Shield	139	0	0	3	0	0
N/A	Magistrate Crown	64	0	64	1	0	2
N/A	Mahogany Tower Shield	105	0	0	3	0	0
N/A	Crypt Armour	0	82	82	0	1	0
N/A	Lacquered Helmet	57	57	0	1	1	0
N/A	Crypt Armour	0	82	82	0	1	0
N/A	Ironwood Buckler	0	136	0	1	1	0
N/A	Ambush Boots	0	45	45	0	0	2
N/A	Dragonscale Doublet	83	83	0	1	0	0
N/A	Ironwood Buckler	0	136	0	0	2	0
N/A	Ornate Ringmail	69	0	69	1	0	3
N/A	Battle Lamellar	79	79	0	2	1	0
N/A	Fluted Bascinet	64	64	0	2	1	0
N/A	Carnal Mitts	0	39	39	0	1	1
N/A	Ambush Mitts	0	35	35	0	1	1
N/A	Oiled Coat	0	35	35	0	1	2
N/A	Serpentscale Gauntlets	34	34	0	1	0	0
N/A	Lacquered Garb	0	76	76	0	1	0
N/A	Lacquered Helmet	57	57	0	3	0	0
N/A	Callous Mask	0	51	51	0	1	1
N/A	Lacquered Helmet	57	57	0	2	1	0
N/A	Loricated Ringmail	84	0	84	2	0	1
N/A	Thorium Spirit Shield	0	0	128	0	0	1
N/A	Sentinel Jacket	0	86	86	0	0	1
N/A	Carnal Boots	0	52	52	0	1	2
N/A	Dragonscale Doublet	83	83	0	2	0	0
N/A	Crimson Raiment	0	71	71	0	1	0
N/A	Fluted Bascinet	64	64	0	0	4	0
N/A	Ambush Mitts	0	35	35	1	2	0
N/A	Bronzescale Gauntlets	22	22	0	1	1	0
N/A	Dragonscale Doublet	83	83	0	0	2	0
N/A	Dragonscale Doublet	83	83	0	0	2	0
N/A	Carnal Boots	0	52	52	0	3	0
N/A	Battle Lamellar	79	79	0	1	2	1
N/A	Carnal Mitts	0	39	39	0	1	2
N/A	Clasped Mitts	0	25	25	0	1	2
N/A	Crypt Armour	0	82	82	0	2	1
N/A	Quilted Jacket	0	60	60	0	1	1
N/A	Hydrascale Gauntlets	45	45	0	2	1	0
N/A	Harlequin Mask	0	64	64	0	0	2
N/A	Robust Majestic Plate	144	0	0	1	0	0
N/A	Lacquered Garb	0	76	76	0	0	2
N/A	Dragonscale Doublet	83	83	0	2	1	0
N/A	Crimson Raiment	0	71	71	0	0	2
N/A	Shackled Boots	0	34	34	1	0	2
N/A	Shackled Boots	0	34	34	2	1	0
N/A	Steelscale Gauntlets	29	29	0	2	1	1
N/A	Sentinel Jacket	0	86	86	0	1	2
N/A	Commander's Brigandine	73	73	0	1	2	0
N/A	Commander's Brigandine	73	73	0	2	1	0
N/A	Virile Goliath Gauntlets	76	0	0	3	0	0
N/A	Satin Gloves of the Falcon	0	0	60	0	1	0
N/A	Ursine Pelt of the Sage	0	114	0	1	2	1
N/A	Superior Shagreen Gloves	0	78	0	0	1	0
N/A	Crimson Round Shield	64	64	0	1	1	0
N/A	Superior Ursine Pelt	0	114	0	1	2	1
N/A	Superior Necromancer Silks	0	0	160	0	0	2
N/A	Superior Destroyer Regalia	0	0	144	0	0	2
N/A	Crimson Round Shield	64	64	0	1	1	0
N/A	Superior Destroyer Regalia	0	0	144	0	1	1
N/A	Crimson Round Shield	64	64	0	0	3	0
N/A	Necromancer Silks of the Penguin	0	0	160	0	0	3
N/A	Ancient Greaves of the Starfish	82	0	0	4	0	0
N/A	Long Bow	0	41	0	1	1	0
N/A	Ivory Bow	0	152	0	0	1	0
N/A	Conjurer's Vestment of the Thunderhead	0	0	124	0	1	0
N/A	Thicket Bow	0	179	0	0	1	0
N/A	Grove Bow	0	116	0	1	1	0
N/A	Grove Bow	0	116	0	0	2	0
N/A	Citadel Bow	0	185	0	0	1	0
N/A	Decurve Bow	0	125	0	0	1	0
N/A	Highborn Bow	0	161	0	0	1	0
N/A	Citadel Bow	0	185	0	1	1	0
N/A	Ancient Spirit Shield	0	0	110	0	0	1
N/A	Decurve Bow	0	125	0	0	2	0
N/A	Secutor Helm of the Drake	42	42	0	0	1	0
N/A	Thicket Bow	0	179	0	0	2	0
N/A	Thicket Bow	0	179	0	0	2	0
N/A	Thicket Bow	0	179	0	0	2	0
N/A	Compound Bow	0	134	0	0	2	0
N/A	Healthy Serpentscale Gauntlets	34	34	0	0	1	0
N/A	Citadel Bow	0	185	0	0	2	1
N/A	Thicket Bow	0	179	0	0	3	0
N/A	Ancient Spirit Shield	0	0	110	0	1	1
N/A	Compound Bow	0	134	0	0	3	0
N/A	Highborn Bow	0	161	0	0	3	0
N/A	Lacewood Spirit Shield	0	0	134	0	0	2
N/A	Superior Oak Buckler	0	94	0	0	2	0
N/A	Rotund Close Helmet of the Marksman	58	0	0	2	0	0
N/A	Superior Battle Buckler	0	121	0	0	0	1
N/A	Chiming Spirit Shield	0	0	118	0	0	3
N/A	Citadel Bow	0	185	0	0	5	0
N/A	Highborn Bow	0	161	0	2	3	0
N/A	Fossilized Spirit Shield	0	0	141	0	0	3
N/A	Superior Battle Buckler	0	121	0	1	2	0
N/A	Fortified Crusader Plate of the Seal	160	0	0	1	0	0
N/A	Superior Soldier Boots	47	0	47	1	0	0
N/A	Ironwood Buckler of the Salamander	0	136	0	1	1	0
N/A	Robust Conjurer Boots of the Furnace	0	0	94	2	0	1
N/A	Stout Destiny Leather	0	160	0	0	3	0
N/A	War Axe	106	49	0	1	1	0
N/A	Karui Axe	132	62	0	1	0	0
N/A	Karui Axe	132	62	0	0	1	0
N/A	Noble Axe	113	65	0	0	1	0
N/A	Superior Battle Lamellar	79	79	0	0	1	0
N/A	Healthy Necromancer Circlet of Steadiness	0	0	112	0	0	2
N/A	Wraith Axe	134	59	0	1	0	0
N/A	Siege Axe	119	82	0	1	1	0
N/A	Shadow Axe	80	37	0	1	1	0
N/A	Siege Axe	119	82	0	1	1	0
N/A	Noble Axe	113	65	0	1	1	0
N/A	Noble Axe	113	65	0	1	1	0
N/A	Wraith Axe	134	59	0	1	1	0
N/A	Wraith Axe	134	59	0	0	1	1
N/A	Wraith Axe	134	59	0	2	0	0
N/A	Burnished Shagreen Gloves of the Drake	0	78	0	0	1	0
N/A	Abyssal Axe	128	60	0	1	0	0
N/A	Jasper Axe	86	40	0	1	2	0
N/A	Labrys	122	53	0	3	1	0
N/A	Timber Axe	97	45	0	2	1	0
N/A	Ceremonial Axe	134	39	0	0	0	1
N/A	Ceremonial Axe	134	39	0	1	0	0
N/A	Wraith Axe	134	59	0	2	1	0
N/A	Abyssal Axe	128	60	0	0	2	0
N/A	Superior Shackled Boots	0	34	34	0	1	0
N/A	Headsman Axe	99	57	0	1	1	1
N/A	Noble Axe	113	65	0	3	0	1
N/A	Headsman Axe	99	57	0	1	2	0
N/A	Headsman Axe	99	57	0	1	2	0
N/A	Noble Axe	113	65	0	2	2	0
N/A	Ceremonial Axe	134	39	0	0	2	0
N/A	Superior Lacquered Garb	0	76	76	0	0	1
N/A	Teak Round Shield	74	74	0	0	1	1
N/A	Ceremonial Axe	134	39	0	1	1	1
N/A	Chest Splitter	105	60	0	1	1	1
N/A	Abyssal Axe	128	60	0	1	2	1
N/A	Splendid Round Shield	44	44	0	0	1	0
N/A	Branded Kite Shield	76	0	76	1	0	0
N/A	Agile Sharkskin Tunic of the Furnace	0	152	0	0	2	0
N/A	Baroque Round Shield	70	70	0	1	1	0
N/A	Baroque Round Shield	70	70	0	1	1	0
N/A	Jasper Chopper	100	29	0	2	2	0
N/A	Laminated Kite Shield	64	0	64	2	0	0
N/A	Laminated Kite Shield	64	0	64	1	0	1
N/A	Laminated Kite Shield	64	0	64	2	0	1
N/A	Gremlin's Destroyer Regalia	0	0	144	0	0	1
N/A	Foul Staff	94	0	94	0	0	1
N/A	Royal Staff	51	0	51	0	0	2
N/A	Highborn Staff	89	0	89	1	1	0
N/A	Primordial Staff	99	0	99	1	0	0
N/A	Dancer's Wyrmscale Boots of the Panther	48	48	0	0	2	0
N/A	Studded Gilded Sallet of Plunder	38	38	0	1	0	0
N/A	Primordial Staff	99	0	99	2	0	1
N/A	Primordial Staff	99	0	99	2	0	1
N/A	Primordial Staff	99	0	99	1	0	2
N/A	Serpentine Staff	85	0	85	1	1	1
N/A	Primordial Staff	99	0	99	3	0	0
N/A	Polished Spiked Shield	0	64	64	0	1	0
N/A	Redwood Spiked Shield	0	52	52	1	0	1
N/A	Polished Spiked Shield	0	64	64	0	2	0
N/A	Primordial Staff	99	0	99	2	0	3
N/A	Beryl Crimson Raiment of Stone Skin	0	71	71	0	0	1
N/A	Shining Zealot Gloves of my Butt	34	0	34	1	0	1
N/A	Beryl Etched Shield	52	0	52	1	0	0
N/A	Dread Maul	173	0	0	0	0	1
N/A	Elder Sword	81	81	0	1	0	0
N/A	Decimation Bow	0	170	0	0	1	0
N/A	Decimation Bow	0	170	0	0	1	0
N/A	Plated Maul	164	0	0	1	0	0
N/A	Great Mallet	131	0	0	1	0	0
N/A	Great Mallet	131	0	0	1	0	0
N/A	Flanged Mace	152	0	0	1	0	0
N/A	Phantom Mace	170	0	0	1	0	0
N/A	Decimation Bow	0	170	0	0	1	0
N/A	Dread Maul	173	0	0	2	0	0
N/A	Spiny Maul	155	0	0	2	0	0
N/A	Decimation Bow	0	170	0	0	1	0
N/A	Plated Maul	164	0	0	1	0	0
N/A	Poignard	0	72	72	0	0	1
N/A	Reaver Sword	82	119	0	0	1	0
N/A	Royal Sceptre	86	0	86	0	0	1
N/A	Karui Sceptre	96	0	96	0	0	1
N/A	Karui Sceptre	96	0	96	0	0	1
N/A	Rhino's Majestic Plate of the Penguin	144	0	0	2	0	1
N/A	Battle Sword	83	70	0	1	1	0
N/A	Phantom Mace	170	0	0	2	0	0
N/A	Gemstone Sword	96	96	0	0	1	0
N/A	Decimation Bow	0	170	0	0	1	1
N/A	Great Mallet	131	0	0	2	0	0
N/A	Graceful Sword	78	94	0	0	0	1
N/A	Twilight Blade	91	91	0	0	1	0
